episode,timestep,state,action,reward,return
0,0,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 7.0, 246.0, 28.06336591296024, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,1,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 14.0, 182.0, 28.127641545098967, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,2,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 20.0, 89.0, 33.80518862573497, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,3,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 27.0, 228.0, 24.60860998708455, 3.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,4,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 34.0, 72.0, 34.89368992052869, 3.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,5,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 40.0, 74.0, 25.113610600617942, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,6,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 47.0, 440.0, 34.73625983886874, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,7,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 54.0, 202.0, 41.34877311993804, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,8,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 60.0, 205.0, 29.064080749870836, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,9,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 67.0, 407.0, 38.02388035362861, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,10,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 74.0, 273.0, 29.30263018755164, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,11,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 80.0, 260.0, 22.899910314105124, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,12,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 87.0, 304.0, 26.50031307470863, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,13,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 94.0, 286.0, 25.037851141707076, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,14,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 100.0, 399.0, 34.09958646525979, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,15,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 107.0, 159.0, 31.66837163687133, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,16,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 114.0, 357.0, 32.14151783254012, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,17,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 120.0, 581.0, 33.25604672921177, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,18,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 127.0, 562.0, 29.658791973376843, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,19,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 134.0, 525.0, 23.544707723265116, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,20,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 140.0, 447.0, 29.77125950450189, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,21,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 147.0, 374.0, 33.56339082871391, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,22,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 154.0, 387.0, 25.00808822994776, 3.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,23,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 160.0, 291.0, 36.3135774189436, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,24,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 167.0, 230.0, 27.152413680546285, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,25,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 174.0, 338.0, 30.074366580289176, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,26,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 180.0, 400.0, 25.89511211140519, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,27,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 187.0, 526.0, 26.8207696081056, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,28,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 194.0, 495.0, 39.24631864239671, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,29,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 200.0, 400.0, 32.28143505189742, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,30,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 207.0, 407.0, 19.71830724863399, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,31,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 214.0, 430.0, 32.620879729627966, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,32,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 220.0, 338.0, 39.79647945388164, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,33,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 227.0, 442.0, 34.61103335783263, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,34,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 234.0, 479.0, 26.52716070134317, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,35,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 240.0, 346.0, 22.82085796976704, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,36,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 247.0, 393.0, 29.64721385408188, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,37,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 254.0, 329.0, 37.54722541132711, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,38,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 260.0, 677.0, 27.88051883199625, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,39,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 267.0, 527.0, 28.958506222110024, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,40,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 274.0, 620.0, 27.43002188709401, 10.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,41,[[0, 1000, 1], [0, 1000, 2], [0, 1000, 3], 280.0, 691.0, 37.15920113691796, 5.0],[[0, 0, 0], 1],0.0,5.047187805175781
0,42,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 287.0, 636.0, 28.120861525091044, 5.0],[[0, 1000, 2], 1],1.012386441230774,5.047187805175781
0,43,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 294.0, 501.0, 36.71977209792466, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,44,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 300.0, 574.0, 25.86780730670493, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,45,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 307.0, 575.0, 33.99880822582453, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,46,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 314.0, 561.0, 41.42166677235172, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,47,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 320.0, 601.0, 25.426223349505705, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,48,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], 327.0, 391.0, 32.968063763519844, 3.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,49,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], 334.0, 451.0, 31.436938259338103, 5.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,50,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 340.0, 584.0, 34.60429411890409, 5.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,51,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], 347.0, 432.0, 19.798095788788864, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,52,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 354.0, 631.0, 36.31161093103528, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,53,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 360.0, 870.0, 29.21166491918092, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,54,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 367.0, 716.0, 31.606404523967004, 10.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,55,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 374.0, 579.0, 33.19129851175322, 5.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,56,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 380.0, 530.0, 35.986609903213804, 5.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,57,[[0, 1000, 2], [0, 1000, 3], [458, 1000, 1], [0, 421, 1], 387.0, 585.0, 26.744872033499263, 3.0],[[0, 0, 0], 1],0.0,4.034801483154297
0,58,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], [584, 1000, 1], [458, 558, 1], 394.0, 807.0, 30.101568220741143, 10.0],[[0, 421, 1], 1],1.0089149475097656,4.034801483154297
0,59,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], [584, 1000, 1], [458, 558, 1], 400.0, 636.0, 26.011000574312032, 10.0],[[0, 0, 0], 1],0.0,3.025886058807373
0,60,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], [584, 1000, 1], [458, 558, 1], 407.0, 668.0, 27.667904516320284, 10.0],[[0, 0, 0], 1],0.0,3.025886058807373
0,61,[[0, 1000, 2], [0, 1000, 3], [0, 421, 1], [584, 1000, 1], [458, 558, 1], 414.0, 666.0, 34.55089454046296, 5.0],[[0, 0, 0], 1],0.0,3.025886058807373
