episode,timestep,reward
1,224,5.0472
4,672,9.1366
5,896,6.0605
8,1344,9.4624
9,1568,11.1122
11,1792,4.5506
12,2016,13.17
15,2464,8.4222
16,2688,17.251
19,3136,11.8322
22,3584,7.4343
23,3808,18.3375
